Region,Province,Product,System,Normalized_product_output_kg__minValue,Area_ha_per_1kg_product__minValue,Animals_total_live_weight_kg_per_1kg_product__minValue,Producing_animals_live_weight_kg_per_1kg_product__minValue,Animals_sold_live_weight_kg_per_1kg_product__minValue,Water_l_per_1kg_product__minValue,Electricity_kWh_per_1kg_product__minValue,Live_weight_equivalent_kg_per_1kg_product__minValue,Milk_output_l_per_1kg_product__minValue,Milk_output_kg_fpcm_per_1kg_product__minValue,Milk_sales_l_per_1kg_product__minValue,Milk_sales_kg_fpcm_per_1kg_product__minValue,Egg_output_kg_per_1kg_product__minValue,Egg_sales_kg_per_1kg_product__minValue,Cultivated_pasture_area_ha_per_1kg_product__minValue,Natural_pasture_area_ha_per_1kg_product__minValue,Linked_pasture_area_ha_per_1kg_product__minValue,Intake_assumption_kg_per_1kg_product__minValue,Pasture_feed_kg_per_1kg_product__minValue,Cultivated_pasture_feed_kg_per_1kg_product__minValue,Natural_pasture_feed_kg_per_1kg_product__minValue,Unmatched_pasture_feed_kg_per_1kg_product__minValue,Supplement_feed_kg_per_1kg_product__minValue,Common_feed_kg_per_1kg_product__minValue,Waste_feed_kg_per_1kg_product__minValue,Unallocated_feed_kg_per_1kg_product__minValue,Total_feed_kg_per_1kg_product__minValue,Vaccinated_head_per_1kg_product__minValue,Area_ha__minValue,Animals_total_head__minValue,Producing_animals_head__minValue,Animals_sold_head__minValue,Water_l_head_day__minValue,Electricity_kWh_head_day__minValue,Representative_live_weight_kg__minValue,Live_weight_equivalent_kg__minValue,Milk_output_l_day__minValue,Milk_output_kg_fpcm_day__minValue,Milk_sales_l_7d__minValue,Milk_sales_kg_fpcm_7d__minValue,Milk_yield_l_head_day__minValue,Egg_output_kg__minValue,Egg_sales_kg__minValue,Pasture_share_pct__minValue,Cultivated_pasture_area_ha__minValue,Natural_pasture_area_ha__minValue,Linked_pasture_area_ha__minValue,Cultivated_pasture_area_share_pct__minValue,Natural_pasture_area_share_pct__minValue,Cultivated_pasture_area_ha_per_head__minValue,Natural_pasture_area_ha_per_head__minValue,Cultivated_pasture_feed_share_pct__minValue,Natural_pasture_feed_share_pct__minValue,Unmatched_pasture_feed_share_pct__minValue,Supplement_share_pct__minValue,Common_feed_share_pct__minValue,Waste_feed_share_pct__minValue,Intake_assumption_kg_head_day__minValue,Pasture_feed_kg_head_day__minValue,Cultivated_pasture_feed_kg_head_day__minValue,Natural_pasture_feed_kg_head_day__minValue,Unmatched_pasture_feed_kg_head_day__minValue,Supplement_feed_kg_head_day__minValue,Common_feed_kg_head_day__minValue,Waste_feed_kg_head_day__minValue,Unallocated_feed_share_pct__minValue,Unallocated_feed_kg_head_day__minValue,Total_feed_kg_head_day__minValue,Vaccinated_head__minValue,Vaccination_share_pct__minValue,Reference_output_kg__minValue,Reference_output_kg_for_dfe__minValue,Normalization_factor_to_1kg__minValue,Normalized_product_output_kg__maxValue,Area_ha_per_1kg_product__maxValue,Animals_total_live_weight_kg_per_1kg_product__maxValue,Producing_animals_live_weight_kg_per_1kg_product__maxValue,Animals_sold_live_weight_kg_per_1kg_product__maxValue,Water_l_per_1kg_product__maxValue,Electricity_kWh_per_1kg_product__maxValue,Live_weight_equivalent_kg_per_1kg_product__maxValue,Milk_output_l_per_1kg_product__maxValue,Milk_output_kg_fpcm_per_1kg_product__maxValue,Milk_sales_l_per_1kg_product__maxValue,Milk_sales_kg_fpcm_per_1kg_product__maxValue,Egg_output_kg_per_1kg_product__maxValue,Egg_sales_kg_per_1kg_product__maxValue,Cultivated_pasture_area_ha_per_1kg_product__maxValue,Natural_pasture_area_ha_per_1kg_product__maxValue,Linked_pasture_area_ha_per_1kg_product__maxValue,Intake_assumption_kg_per_1kg_product__maxValue,Pasture_feed_kg_per_1kg_product__maxValue,Cultivated_pasture_feed_kg_per_1kg_product__maxValue,Natural_pasture_feed_kg_per_1kg_product__maxValue,Unmatched_pasture_feed_kg_per_1kg_product__maxValue,Supplement_feed_kg_per_1kg_product__maxValue,Common_feed_kg_per_1kg_product__maxValue,Waste_feed_kg_per_1kg_product__maxValue,Unallocated_feed_kg_per_1kg_product__maxValue,Total_feed_kg_per_1kg_product__maxValue,Vaccinated_head_per_1kg_product__maxValue,Area_ha__maxValue,Animals_total_head__maxValue,Producing_animals_head__maxValue,Animals_sold_head__maxValue,Water_l_head_day__maxValue,Electricity_kWh_head_day__maxValue,Representative_live_weight_kg__maxValue,Live_weight_equivalent_kg__maxValue,Milk_output_l_day__maxValue,Milk_output_kg_fpcm_day__maxValue,Milk_sales_l_7d__maxValue,Milk_sales_kg_fpcm_7d__maxValue,Milk_yield_l_head_day__maxValue,Egg_output_kg__maxValue,Egg_sales_kg__maxValue,Pasture_share_pct__maxValue,Cultivated_pasture_area_ha__maxValue,Natural_pasture_area_ha__maxValue,Linked_pasture_area_ha__maxValue,Cultivated_pasture_area_share_pct__maxValue,Natural_pasture_area_share_pct__maxValue,Cultivated_pasture_area_ha_per_head__maxValue,Natural_pasture_area_ha_per_head__maxValue,Cultivated_pasture_feed_share_pct__maxValue,Natural_pasture_feed_share_pct__maxValue,Unmatched_pasture_feed_share_pct__maxValue,Supplement_share_pct__maxValue,Common_feed_share_pct__maxValue,Waste_feed_share_pct__maxValue,Intake_assumption_kg_head_day__maxValue,Pasture_feed_kg_head_day__maxValue,Cultivated_pasture_feed_kg_head_day__maxValue,Natural_pasture_feed_kg_head_day__maxValue,Unmatched_pasture_feed_kg_head_day__maxValue,Supplement_feed_kg_head_day__maxValue,Common_feed_kg_head_day__maxValue,Waste_feed_kg_head_day__maxValue,Unallocated_feed_share_pct__maxValue,Unallocated_feed_kg_head_day__maxValue,Total_feed_kg_head_day__maxValue,Vaccinated_head__maxValue,Vaccination_share_pct__maxValue,Reference_output_kg__maxValue,Reference_output_kg_for_dfe__maxValue,Normalization_factor_to_1kg__maxValue
Costa,GUAYAS,milk,beef,1.0,0.08801944267065764,305.2697433664427,67.83772074809838,,0.08140526489771804,0.00040702632448859024,305.2697433664427,1.0175658112214756,0.9999999999999999,5.698368542840264,5.6,,,0.0,0.0,0.0,0.01085403531969574,0.008683228255756592,0.008683228255756592,0.0,0.0,0.002170807063939148,0.0,0.0,0.0,0.01085403531969574,0.6614177772939592,0.5,2.0,1.0,,60.0,0.3,400.0,800.0,0.0,0.0,28.0,27.516647759999998,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,8.0,4.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,7.999999999999999,2.0,43.47826086956522,0.0,0.0,0.0013567544149619675,1.0,11.650365364127481,3120.535154412525,407.02632448859026,,20.35131622442951,0.10175658112214755,3120.535154412525,1.0175658112214756,1.0,7.26832722301054,7.142857142857142,,,11.62568939320536,0.0,11.62568939320536,2.713508829923935,2.713508829923935,1.302484238363489,0.0,2.713508829923935,0.4070263244885903,0.0,0.0,0.0,2.713508829923935,7.8013378860313125,1402.0,2272.0,1109.0,,60.0,0.3,400.0,908800.0,750.0,737.053065,5250.0,5159.3714549999995,6.0,,,100.0,1400.0,1000.0,1400.0,100.0,100.00000000000001,40.625,7.1385354947,100.0,100.0,100.0,50.0,,,8.0,8.0,8.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,8.0,2272.0,220.0,737.053065,269024.368725,0.33918860374049187
Costa,GUAYAS,milk,dairy,1.0,0.07914400753944811,76.31743584161067,50.87829056107378,,0.021525430621992754,0.0004892143323180171,76.31743584161067,1.0175658112214756,0.9999999999999999,2.4930362374926154,2.45,,,0.0,0.0,0.0,0.003913714658544137,0.0023482287951264824,0.0,0.0,0.0,0.001565485863417655,0.0,0.0,0.0,0.003913714658544137,0.16959430187024596,0.1764,2.0,1.0,,66.0,1.5,450.0,900.0,0.0,0.0,35.0,34.3958097,0.0,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,12.0,3.6,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,12.0,2.0,66.66666666666667,0.0,0.0,0.00032614288821201145,1.0,3.433648634240467,2060.570767723488,305.2697433664427,,33.57967177030869,0.7631743584161067,2060.570767723488,1.0175658112214758,1.0,7.131657822235983,7.008547008547009,,,3.433648634240467,1.7318098513410634,3.433648634240467,6.105394867328854,6.105394867328854,5.494855380595968,3.052697433664427,6.105394867328854,6.105394867328854,0.0,0.0,0.0,6.105394867328854,9.590557770762409,1075.1,600.0,520.0,,66.0,1.5,450.0,270000.0,3120.0,3066.1407504,21840.0,21462.9852528,9.0,,,100.0,1075.0,26.7405595537,1075.0,100.0,100.0,5.191346153846154,1.1875,100.0,100.0,100.0,100.0,,,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,600.0,1018.918918918919,3066.1407504,1119141.373896,0.5087829056107378
Costa,GUAYAS,milk,dual-purpose,1.0,0.0002543914528053689,67.83772074809839,24.421579469315418,,0.06105394867328854,0.0006105394867328853,67.83772074809839,1.0175658112214756,0.9999999999999999,0.0,0.0,,,0.0,0.0,0.0,0.010175658112214755,0.005087829056107378,0.0,0.0,0.0,0.0013567544149619675,0.0,0.0,0.0,0.010175658112214755,0.16959430187024596,0.01,2.0,1.0,,60.0,0.6,400.0,800.0,0.0,0.0,0.0,0.0,0.0,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,10.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10.0,2.0,39.21568627450981,0.0,0.0,0.0010175658112214756,1.0,9.106959618979403,3256.210595908722,407.02632448859026,,30.52697433664427,0.3052697433664427,3256.210595908722,1.0175658112214758,1.0,33.91886037404919,33.333333333333336,,,9.106450836073792,2.6488683522307612,9.106450836073792,5.087829056107378,4.070263244885902,4.070263244885902,3.3918860374049187,4.070263244885902,2.543914528053689,0.0,0.0,0.0,5.087829056107378,6.8176909351838875,1350.0,2350.0,276.0,,60.0,0.6,400.0,940000.0,1000.0,982.7374199999999,6930.0,6810.3703206,16.666666666666668,,,100.0,1350.0,700.0,1350.0,100.00000000000001,100.00000000000001,6.0,4.827586206896552,100.0,100.0,100.0,100.0,,,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,2672.0,172.72727272727272,982.7374199999999,358699.15829999995,0.5087829056107378
Costa,LOS RÍOS,milk,(unknown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1027,2.0,2.0,,60.0,0.6,400.0,800.0,,,,,,,,100.0,2.1027,0.0,2.1027,100.0,0.0,1.05135,0.0,100.0,0.0,0.0,,,,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1027,2.0,2.0,,60.0,0.6,400.0,800.0,,,,,,,,100.0,2.1027,0.0,2.1027,100.0,0.0,1.05135,0.0,100.0,0.0,0.0,,,,10.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,2.0,100.0,,,
Costa,LOS RÍOS,milk,beef,1.0,0.028265716978374322,203.51316224429513,67.83772074809839,,0.20351316224429516,0.0010175658112214756,203.51316224429513,1.0175658112214756,1.0,0.0,0.0,,,0.0,0.0,0.0,0.027135088299239354,0.018994561809467545,0.0,0.0,0.0,0.008140526489771805,0.0,0.0,0.0,0.027135088299239354,0.5087829056107378,0.02,2.0,1.0,,60.0,0.3,400.0,800.0,5.0,4.9136871,0.0,0.0,3.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,8.0,4.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,8.0,2.0,85.29411764705883,4.9136871,1793.4957915,0.003391886037404919,1.0,3.8031522194402654,1271.9572640268445,135.67544149619675,,12.210789734657709,0.06105394867328854,1271.9572640268445,1.0175658112214758,1.0,7.12296067855033,7.000000000000001,,,3.8031522194402654,0.26599996056932484,3.8031522194402654,1.628105297954361,1.2210789734657708,0.08140526489771806,1.2210789734657708,0.8140526489771805,0.4070263244885903,0.0,0.0,0.0,1.628105297954361,3.0272582883838903,800.0,417.0,200.0,,60.0,0.3,400.0,166800.0,300.0,294.82122599999997,2000.0,1965.4748399999999,6.0,,,100.0,800.0,23.942000369309998,800.0,100.0,100.00000000000001,5.925925925925926,1.184340475340375,100.0,100.0,100.0,100.0,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,417.0,112.0,294.82122599999997,107609.74749,0.20351316224429514
Costa,LOS RÍOS,milk,dairy,1.0,0.1794986090994683,137.3713845148992,54.94855380595969,,0.2132042652083092,0.004845551482007027,137.3713845148992,1.0175658112214756,1.0,4.273776407130198,4.2,,,0.0,0.0,0.0,0.03876441185605622,0.028491842714201323,0.028491842714201323,0.0,0.0,0.0038764411856056216,0.0,0.0,0.0,0.03876441185605622,0.3052697433664427,2.01,3.0,1.0,,66.0,1.5,450.0,1350.0,10.0,9.8273742,42.0,41.27497164,2.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,12.0,6.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,12.0,3.0,100.0,9.8273742,3586.991583,0.0032303676546713515,1.0,8.479715093512297,2671.1102544563732,228.95230752483204,,6.71593435406174,0.15263487168322135,2671.1102544563732,1.0175658112214758,1.0,7.12296067855033,7.000000000000001,,,8.437316518044735,0.0,8.437316518044735,1.2210789734657708,1.2210789734657708,1.2210789734657708,0.0,0.38158717920805335,0.38158717920805335,0.0,0.0,0.0,1.2210789734657708,5.9358005654586075,299.8,500.0,500.0,,66.0,1.5,450.0,225000.0,315.0,309.5622873,2205.0,2166.9360111,8.333333333333334,,,100.0,242.0,4.03372494435,242.0,100.0,100.0,4.016666666666667,0.672287490725,100.0,80.0,70.0,50.0,,,12.0,12.0,12.0,9.6,8.4,6.0,0.0,0.0,0.0,0.0,12.0,500.0,133.33333333333334,309.5622873,112990.23486449999,0.10175658112214757
Costa,LOS RÍOS,milk,dual-purpose,1.0,0.01478996320814961,44.615027136186114,35.95350172146867,,0.004902750234745727,4.902750234745727e-05,44.615027136186114,1.0175658112214756,0.9999999999999999,5.698368542840264,5.6,,,0.0,0.0,0.0,0.0008171250391242878,0.0004902750234745727,0.0,0.0,0.0,0.00032685001564971514,0.0,0.0,0.0,0.0008171250391242878,0.1115375678404653,0.0353,2.0,1.0,,60.0,0.6,400.0,800.0,2.0,1.96547484,30.0,29.4821226,1.6666666666666667,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,10.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10.0,2.0,60.0,1.96547484,717.3983165999999,8.171250391242879e-05,1.0,9.949532376387761,2523.5632118292597,244.21579469315415,,30.52697433664427,0.3052697433664427,2523.5632118292597,1.0175658112214758,1.0,12.210789734657709,12.000000000000002,,,3.561480339275165,1.190625853933597,3.561480339275165,5.087829056107378,5.087829056107378,5.087829056107378,3.052697433664427,5.087829056107378,2.035131622442951,0.0,0.0,0.0,5.087829056107378,6.308908029573149,699.5,1365.0,1100.0,,60.0,0.6,400.0,546000.0,12453.0,12238.02909126,1400.0,1375.832388,11.32090909090909,,,100.0,699.5,12.847380866,699.5,100.00000000000001,100.00000000000001,2.982905982905983,1.5600183543133335,100.0,100.0,100.0,100.0,,,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,1365.0,140.0,12238.02909126,4466880.6183099,0.5087829056107378
Costa,MANABÍ,milk,(unknown),1.0,0.10175658112214757,62.619434536706194,40.70263244885903,,0.5870571987816207,0.005870571987816206,62.619434536706194,1.0175658112214756,0.9999999999999999,1.2719572640268446,1.25,,,0.0,0.0,0.0,0.09784286646360343,0.09295072314042327,0.0,0.0,0.0,0.004892143323180172,0.0,0.0,0.0,0.09784286646360343,0.1565485863417655,1.0,1.0,1.0,,60.0,0.6,400.0,400.0,3.0,2.94821226,25.0,24.5684355,1.6666666666666667,,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,10.0,7.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,10.0,1.0,50.0,2.94821226,1076.0974749,0.009784286646360343,1.0,6.3525179929112126,1085.403531969574,244.21579469315415,,20.35131622442951,0.2035131622442951,1085.403531969574,1.0175658112214758,1.0,8.140526489771805,8.0,,,6.3525179929112126,0.6127453099862628,6.3525179929112126,3.3918860374049187,3.3918860374049187,3.3918860374049187,0.9158092300993281,0.4070263244885903,0.16959430187024593,0.0,0.0,0.0,3.3918860374049187,2.374320226183443,490.0,200.0,110.0,,60.0,0.6,400.0,80000.0,104.0,102.20469168,716.0,703.63999272,10.0,,,100.0,489.5,6.8418874675,489.5,100.0,100.00000000000001,6.242857142857143,0.8552359334375,100.0,90.0,80.0,30.0,,,10.0,10.0,10.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,10.0,200.0,100.0,102.20469168,37304.7124632,0.33918860374049187
Costa,MANABÍ,milk,beef,1.0,0.17044227337959714,124.14302896902004,32.562105959087226,,0.12210789734657708,0.0006105394867328853,124.14302896902004,1.0175658112214756,0.9999999999999999,0.02907330889204216,0.02857142857142857,,,0.0,0.0,0.0,0.01628105297954361,0.01302484238363489,0.0,0.0,0.0,0.0023942724969917076,0.0,0.0,0.0,0.01628105297954361,0.2713508829923935,0.02,1.0,1.0,,60.0,0.3,400.0,400.0,0.0,0.0,2.0,1.96547484,0.0,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,8.0,1.6,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,8.0,1.0,26.666666666666668,0.0,0.0,0.0020351316224429513,1.0,63.59786320134223,13567.544149619676,407.02632448859026,,30.52697433664427,0.15263487168322135,13567.544149619676,1.0175658112214758,1.0,11.396737085680527,11.2,,,63.59786320134223,0.007489575795931567,63.59786320134223,4.070263244885902,4.070263244885902,4.070263244885902,0.021548452472925365,1.3567544149619675,1.085403531969574,0.0,0.0,0.0,4.070263244885902,33.91886037404919,1948.5,1564.0,1000.0,,60.0,0.3,400.0,625600.0,500.0,491.36870999999996,3500.0,3439.58097,12.5,,,100.0,1948.5,32.5199520074,1948.5,100.0,100.00000000000001,13.246666666666668,3.9170566217,100.0,100.0,100.0,80.0,,,8.0,8.0,8.0,8.0,8.0,6.4,0.0,0.0,0.0,0.0,8.0,1564.0,167.14285714285714,491.36870999999996,179349.57914999998,0.5087829056107378
Costa,MANABÍ,milk,dairy,1.0,0.016959430187024595,56.86879896584538,21.464278830453004,,0.039505496200363165,0.0008978521863718901,56.86879896584538,1.0175658112214756,0.9999999999999999,0.0,0.0,,,0.0,0.0,0.0,0.007182817490975121,0.00646453574187761,0.0,0.0,0.0,0.0007182817490975121,0.0,0.0,0.0,0.007182817490975121,0.050878290561073784,0.1,1.0,1.0,,66.0,1.5,450.0,450.0,0.0,0.0,0.0,0.0,0.0,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,12.0,2.4,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,12.0,1.0,2.7777777777777777,0.0,0.0,0.0005985681242479268,1.0,9.903968040618624,5342.220508912747,1046.6391201135177,,33.57967177030869,0.7631743584161067,5342.220508912747,1.0175658112214758,1.0,87.5106597650469,86.0,,,29.07330889204216,2.203029981294495,29.07330889204216,6.105394867328854,6.105394867328854,6.105394867328854,4.57904615049664,3.8667500826416075,2.035131622442951,0.0,0.0,0.0,6.105394867328854,11.871601130917217,434.0,670.0,217.0,,66.0,1.5,450.0,301500.0,1700.0,1670.653614,11600.0,11399.754072,21.333333333333332,,,100.0,434.0,259.8,434.0,100.0,100.0,8.25,2.612090587135,100.0,100.0,100.0,80.0,,,12.0,12.0,12.0,12.0,12.0,9.6,0.0,0.0,0.0,0.0,12.000000000000002,670.0,390.0,1670.653614,609788.56911,0.5087829056107378
Costa,MANABÍ,milk,dual-purpose,1.0,0.020351316224429514,58.14661778408432,13.567544149619675,,0.024421579469315415,0.00024421579469315416,58.14661778408432,1.0175658112214756,0.9999999999999999,0.0,0.0,,,0.0,0.0,0.0,0.0040702632448859025,0.003256210595908722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040702632448859025,0.0712296067855033,0.24,1.0,1.0,,60.0,0.6,400.0,400.0,0.0,0.0,0.0,0.0,0.0,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.7027027027027026,0.0,0.0,0.00040702632448859024,1.0,50.868114902961565,7021.204097428182,814.0526489771805,,30.52697433664427,0.3052697433664427,7021.204097428182,1.0175658112214758,1.0,71.026093623259,69.8,,,50.868114902961565,1.5263487168322136,50.868114902961565,5.087829056107378,5.087829056107378,5.087829056107378,2.713508829923935,4.833437603302009,1.1871601130917215,0.0,0.0,0.0,5.087829056107378,17.553010243570455,1398.99,3240.0,600.0,,60.0,0.6,400.0,1296000.0,2500.0,2456.84355,10500.0,10318.742909999999,30.0,,,100.0,1398.99,150.0,1398.99,100.00000000000001,100.0,10.264705882352942,2.1467588863500002,100.0,100.0,100.0,100.0,,,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,3000.0,300.0,2456.84355,896747.89575,0.5087829056107378
Costa,SANTA ELENA,milk,(unknown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,5.0,3.0,,60.0,0.6,400.0,2000.0,,,,,,,,40.0,5.0,0.0,5.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,60.0,,,10.0,4.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,5.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,4.0,,60.0,0.6,400.0,3200.0,,,,,,,,100.0,5.0,0.0,5.0,100.0,0.0,1.0,0.0,100.0,0.0,40.0,60.0,,,10.0,10.0,10.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,10.0,8.0,100.0,,,
Costa,SANTA ELENA,milk,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,2.0,1.0,,60.0,0.3,400.0,800.0,,,,,,,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,8.0,6.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,8.0,2.0,66.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,350.0,317.0,,60.0,0.3,400.0,140000.0,,,,,,,,100.0,400.0,32.2802335282,400.0,100.0,100.0,10.0,3.275830760725,100.0,100.0,90.0,100.0,,,8.0,8.0,8.0,8.0,7.2,8.0,0.0,0.0,0.0,0.0,8.0,315.0,100.0,,,
Costa,SANTA ELENA,milk,dual-purpose,1.0,0.23743202261834434,244.21579469315415,81.40526489771806,,2.035131622442951,0.020351316224429514,244.21579469315415,1.0175658112214756,1.0,6.783772074809837,6.666666666666666,,,0.0,0.0,0.07110623248315574,0.33918860374049187,0.2713508829923935,0.0,0.0,0.0,0.06783772074809838,0.0,0.0,0.0,0.33918860374049187,0.6105394867328854,1.5,4.0,1.0,,60.0,0.6,400.0,1600.0,4.0,3.93094968,35.0,34.3958097,2.0,,,80.0,0.0,0.0,0.838545065477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,10.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10.0,4.0,90.0,3.93094968,1434.7966331999999,0.03391886037404919,1.0,3.256210595908722,1058.2684436703348,203.51316224429513,,15.263487168322134,0.15263487168322135,1058.2684436703348,1.0175658112214756,1.0,7.12296067855033,7.000000000000001,,,3.256210595908722,0.26644757722769935,3.256210595908722,2.543914528053689,2.4167188016510046,1.628105297954361,1.6959430187024593,2.4167188016510046,0.4070263244885903,0.0,0.0,0.0,2.543914528053689,2.645671109175837,55.09,40.0,15.0,,60.0,0.6,400.0,16000.0,30.0,29.4821226,210.0,206.3748582,5.0,,,100.0,16.0,53.788232030299994,53.788232030299994,100.0,100.0,1.2307692307692308,1.3447058007575,80.0,100.0,95.0,20.0,,,10.0,10.0,8.0,10.0,9.5,2.0,0.0,0.0,0.0,0.0,10.0,40.0,100.0,29.4821226,10760.974749,0.2543914528053689
Costa,SANTO DOMINGO DE LOS TSÁCHILAS,milk,(unknown),1.0,0.3179893160067111,141.84250701875112,65.12421191817445,,0.9250598283831596,0.009250598283831596,141.84250701875112,1.0175658112214756,1.0,7.12296067855033,6.999999999999999,,,0.3179893160067111,0.0,0.3179893160067111,0.15417663806385992,0.13875897425747394,0.13875897425747394,0.0,0.0,0.015417663806385993,0.0,0.0,0.0,0.15417663806385992,0.35460626754687785,3.75,8.0,1.0,,60.0,0.6,400.0,3200.0,6.0,5.89642452,84.0,82.54994328,3.0,,,80.0,3.75,0.0,3.75,100.0,0.0,0.2,0.0,80.0,0.0,0.0,10.0,,,10.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,55.55555555555556,5.89642452,2152.1949498,0.015417663806385993,1.0,0.6783772074809837,542.701765984787,135.67544149619675,,10.175658112214755,0.10175658112214755,542.701765984787,1.0175658112214758,1.0,7.12296067855033,7.000000000000001,,,0.6783772074809837,0.0,0.6783772074809837,1.6959430187024593,1.5263487168322134,1.5263487168322134,0.0,0.0,0.16959430187024593,0.0,0.0,0.0,1.6959430187024593,1.3567544149619675,39.0,48.0,45.0,,60.0,0.6,400.0,19200.0,66.0,64.86066972,175.0,171.9790485,6.25,,,100.0,29.9,0.0,29.9,100.0,0.0,1.6105555555555555,0.0,100.0,0.0,0.0,20.0,,,10.0,10.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,23.0,100.0,64.86066972,23674.1444478,0.16959430187024593
Costa,SANTO DOMINGO DE LOS TSÁCHILAS,milk,beef,1.0,0.29429074382431625,97.68631787726167,50.87829056107378,,0.16066828598233826,0.0008033414299116913,97.68631787726167,1.0175658112214756,1.0,1.0175658112214756,1.0,,,0.2938890731093604,0.0,0.2938890731093604,0.021422438130978435,0.021422438130978435,0.021422438130978435,0.0,0.0,0.010175658112214757,0.0,0.0,0.0,0.021422438130978435,0.20083535747792283,1.49,2.0,1.0,,60.0,0.3,400.0,800.0,0.0,0.0,80.0,78.6189936,0.0,,,45.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,45.0,0.0,0.0,2.0,,,8.0,3.6,3.6,0.0,0.0,0.16,0.0,0.0,0.0,0.0,8.0,2.0,62.5,0.0,0.0,0.0026778047663723044,1.0,29.71292168766709,7245.068575896907,407.02632448859026,,20.35131622442951,0.10175658112214755,7245.068575896907,1.0175658112214758,1.0,8.809977681364881,8.657894736842104,,,29.71292168766709,0.0,29.71292168766709,2.713508829923935,2.035131622442951,2.035131622442951,0.0,0.0,0.8140526489771804,0.0,0.0,0.0,2.713508829923935,18.112671439742268,890.0,1400.0,900.0,,60.0,0.3,400.0,560000.0,380.0,373.4402196,3500.0,3439.58097,8.0,,,100.0,890.0,0.0,890.0,100.0,0.0,4.8076923076923075,0.0,100.0,0.0,100.0,55.0,,,8.0,8.0,8.0,0.0,8.0,4.4,0.0,0.0,0.0,0.0,8.0,1400.0,326.0869565217391,373.4402196,136305.680154,0.33918860374049187
