count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Seed_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note,crop_type_dfe,N_min,P_min,K_min,N_orga,P_orga,K_orga,N_tot,P_tot,K_tot,kgNH3N_ha,kgNOxN_ha,kgNO3N_ha,kgN2ON_ha_direct,kgN2ON_ha_indirect,kgN2ON_ha,kgCO2urea_ha,kgCO2limestone_ha,kgCO2_fert_ha,soil_erosion_tha,kgP_ha_erosion,kgP_ha_runoff,kgP_ha_leaching,kgP_ha_drainage,kgP_total,Cd_kg_ha,Cu_kg_ha,Zn_kg_ha,Pb_kg_ha,Ni_kg_ha,Cr_kg_ha,Hg_kg_ha,trace_metals_from_organic,SOC_mean_rate_kgChayr,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_source
7,(all regions confounded),(all provinces confounded),CEBADA FORRAJERA,transitory,2024-08-01,2023-11-01,4.0,0.02,2272.727272727272,10434.782608695654,surcos,CARGA,RAIZ FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,0.0,566.9904625,0.0,0.0,566.9904625,0.0,5.0,,,2.0,11.3636363636364,0.0,0.0,0.0,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,192.77675725000003,0.0,0.0,39.23574000500001,13.918111764137969,48.54687299508211,232.01249725500003,13.918111764137969,48.54687299508211,6.716066331701424,13.028011005564656,71.92387414905001,1.1600624862750002,0.9623551799631,2.1224176662381,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1871783477936207,0.0735,0.4409999999999999,1.7212960121936205,0.0006544657510545,0.177672131329,0.7973473476045,0.006851694185798,0.01465194073574,0.0213390262504649,0.00034155505461,True,0.0,0.0,0.0,
80,(all regions confounded),(all provinces confounded),CEBOLLA COLORADA,transitory,2024-01-01,2024-12-01,11.0,0.34,9382.284382284402,7826.08695652174,surcos,SACO,BULBO FRESCO,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,45.359237,113.3980925,11.11111111111111,27.77777777777778,45.359237,15.0,1.25,1.25,1.0,1.7857142857142856,21.8181818181818,14.484173189745642,0.0,0.5158268102543573,0.0,7826.08695652174,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,45.359237,5.15121565402,19.482905395055,36.950687147500005,13.022150923842398,45.390526709719104,82.3099241475,18.1733665778624,64.87343210477411,3.630362137822804,4.549731194472638,25.516076485725,0.4115496207375,0.3683565043451999,0.7799061250827,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1887124760944958,0.0735180424125,0.441108254475,1.7229564373819957,0.0006827181974077,0.1899562648055,0.8839439656327499,0.0066322874582409,0.01495537354033,0.0217798100897175,0.000319108264995,True,0.0,0.0,0.0,
12,(all regions confounded),(all provinces confounded),CEBOLLA PERLA,transitory,2024-07-01,2024-12-01,5.0,0.065,14962.121212121212,7826.08695652174,surcos,QUINTAL,BULBO FRESCO,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,226.79618500000004,64.1025641025641,0.0,0.0,210.5964575,0.0,1.5476190476190477,1.6,,1.3392857142857144,0.0,0.0,0.0,0.0,0.0,7826.08695652174,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,55.8142995448718,14.846078270100003,28.239526975275,29.426805003750005,10.438583823103476,36.41015474631158,85.2411045486218,25.28466209320348,64.64968172158659,3.2807434503136856,4.739446967858688,26.42474241007276,0.426205522743109,0.3711317248214436,0.7973372475645526,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1906289200883843,0.0735,0.4409999999999999,1.724746584488384,0.0004908493132908,0.13325409849675,0.598010510703375,0.0051387706393484,0.010988955551805,0.0160042696878487,0.0002561662909575,True,0.0,0.0,0.0,
2,(all regions confounded),(all provinces confounded),CENTENO,transitory,2023-11-01,2024-07-01,8.0,0.36,2957.8877005347613,,sin riego,QUINTAL,TUBERCULO FRESCO,,,0.0,133.4095205882353,66.70476029411765,0.0,0.0,100.05714044117646,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,42.691046588235295,8.732987217705883,16.611486456044116,0.0,0.0,0.0,42.691046588235295,8.732987217705883,16.611486456044116,0.8446549129384083,2.419813083832385,13.23422444235294,0.2134552329411765,0.1686296340235294,0.3820848669647059,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1788206819077463,0.0735,0.4409999999999999,1.712938346307746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
130,(all regions confounded),(all provinces confounded),CHOCHO,transitory,2024-01-01,2024-10-01,9.0,0.3,1938.2133018496656,,sin riego,QUINTAL,GRANO SECO,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,49.30351847826087,133.28637333846154,0.0,0.0,0.0,0.0,2.034482758620689,3.75,3.7037037037037033,0.0,11.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,52.71289470681606,3.227408319586957,6.139027603320652,5.493003600700001,1.9485356469793151,6.796562219311496,58.20589830751606,5.1759439665662725,12.935589822632148,1.4492091342318658,3.282017243498608,18.043828475329978,0.2910294915375803,0.2363401125275074,0.5273696040650877,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1781169598309262,0.0735,0.4409999999999999,1.712234624230926,9.162520514763e-05,0.0248740983860599,0.11162862866463,0.0009592371860117,0.0020512717030036,0.0029874636750651,4.78177076454e-05,True,0.0,0.0,0.0,
176,(all regions confounded),(all provinces confounded),CILANTRO,transitory,2024-08-01,2024-07-01,2.0,0.16,4772.72727272727,10434.782608695654,surcos,CARGA,HOJA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,125.99788055555555,150.0,0.0,0.0,75.0,4535.9237,2.333333333333333,2.272727272727273,2.7777777777777777,3.909727693910257,54.54545454545448,2267.96185,2267.96185,0.0,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,69.89968208333335,8.247821261166667,15.688626097374998,72.57477920000001,28.559710049531123,84.48110628058006,142.47446128333337,36.80753131069779,100.16973237795506,6.750701820473953,7.848373916765349,44.16708299783335,0.7123723064166668,0.6476866137331668,1.3600589201498337,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1907867695953811,0.0735,0.4409999999999999,1.724904433995381,0.0021513205720545,0.4853438359000001,1.63388734393885,0.044726657080798,0.05567483467854,0.0910585548794075,0.0004967063247685,True,0.0,0.0,0.0,
139,(all regions confounded),(all provinces confounded),COL,transitory,2024-08-01,2024-10-01,2.0,0.18,6818.181818181808,10434.782608695654,surcos,CARGA,REPOLLO,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,164.99722453703703,192.5997880555556,60.0,290.0,114.85191419871794,4535.9237,4.0,3.0017921146953404,3.7037037037037033,8.0,0.0,2243.2344232222717,2243.2344232222717,49.454853555457106,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,90.23351161944449,22.583518318194443,164.98202941322916,72.91977920000001,28.625170049531125,84.68863128058007,163.15329081944446,51.20868836772557,249.6706606938092,7.178529224266363,9.019410127025516,50.57752015402778,0.8157664540972224,0.7297716404008057,1.545538094498028,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1971588726828307,0.0735120282749999,0.4410721696499999,1.7313607350078306,0.0022013205720545,0.5019938359,1.7295873439388498,0.044906657080798,0.05657483467854,0.0923685548794075,0.0004980063247685,True,0.0,0.0,0.0,
47,(all regions confounded),(all provinces confounded),COLIFLOR,transitory,2024-01-01,2024-12-01,11.0,0.31,7272.727272727249,10434.782608695654,surcos,CARGA,REPOLLO,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,147.41752025,180.0,80.0,180.0,147.41752025,3779.936416666667,3.7037037037037033,1.6363636363636365,3.464755077658303,6.451612903225807,0.0,1549.9567382526247,2221.095297225141,8.884381188900564,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,83.3126280375,25.360350875565,108.00649253392874,67.00033846538462,26.85893121856767,76.99596525775549,150.31296650288462,52.219282094132666,185.0024577916842,6.603788706263518,8.310139411717655,46.59701961589423,0.7515648325144231,0.6721266136908942,1.4236914462053174,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1954831604743064,0.073502405655,0.44101443393,1.7296176644593064,0.0021634351931188,0.4791508702530769,1.554611613541923,0.0470565339890753,0.0566707236428769,0.0935292605772807,0.0004340196573923,True,0.0,0.0,0.0,
21,(all regions confounded),(all provinces confounded),ESPINACA,transitory,2024-08-01,2024-12-01,4.0,0.01,9090.909090909088,7500.0,aspersi?n,ATADO,HOJA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,371.355,241.91593066666667,0.0,0.0,0.0,0.0,9071.8474,1.5,1.5,0.3779936416666666,0.0,0.0,4535.9237,4535.9237,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,fruit,36.2873896,15.835816821440002,30.12216210696,72.57477920000001,28.559710049531123,84.48110628058006,108.8621688,44.395526870971125,114.60326838754006,6.085672727722825,5.943162598962116,33.747272328,0.5443108440000001,0.5149180584240001,1.059228902424,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1941065176530007,0.0735,0.4409999999999999,1.7282241820530009,0.0021513205720545,0.4853438359000001,1.63388734393885,0.044726657080798,0.05567483467854,0.0910585548794075,0.0004967063247685,True,450.0,150.0,800.0,pineapple_fao_near_zero
3,(all regions confounded),(all provinces confounded),FREJOL SECO (VAINA SECA),transitory,2024-06-01,2024-09-01,3.0,0.03,4242.424242424232,6956.521739130435,sin riego,SACO,REPOLLO,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,566.9904625,0.0,0.0,0.0,0.0,0.0,25.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,85.048569375,37.11519567525001,70.5988174381875,49.04467500625001,17.39763970517246,60.68359124385264,134.09324438125,54.51283538042247,131.28240868204014,5.310112822449391,7.447024564052384,41.5689057581875,0.67046622190625,0.5870505850632499,1.2575168069695,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.2064608328499477,0.0735,0.4409999999999999,1.7405784972499476,0.0008180821888181,0.22209016416125,0.996684184505625,0.0085646177322474,0.018314925919675,0.0266737828130812,0.0004269438182625,True,0.0,0.0,0.0,
4,(all regions confounded),(all provinces confounded),FREJOL TIERNO (GRANO TIERNO),transitory,2024-02-01,2024-04-01,2.0,0.6,2272.7272727272666,6956.521739130435,surcos,UNIDAD,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,291.91593066666667,0.0,0.0,0.0,50.0,188.9968208333333,0.6166666666666667,,0.6166666666666667,0.8666666666666667,0.0,188.9968208333333,0.0,0.0,0.0,6956.521739130435,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,43.7873896,19.10881682144,36.34791210696,3.2696450004166677,1.1598426470114973,4.0455727495901765,47.05703460041666,20.2686594684515,40.393484856550174,1.1081731727519937,2.6570428564693045,14.587680726129166,0.2352851730020833,0.1897007713221333,0.4249859443242166,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.184374969675515,0.0735,0.4409999999999999,1.718492634075515,5.4538812587875e-05,0.0148060109440833,0.0664456123003749,0.0005709745154831,0.0012209950613116,0.0017782521875387,2.84629212175e-05,True,0.0,0.0,0.0,
2,(all regions confounded),(all provinces confounded),HABA TIERNA (GRANO TIERNO),transitory,2024-07-01,2024-10-01,3.0,0.5700000000000001,8009.740259740259,5217.391304347827,surcos,COSTAL,RAIZ FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,1856.775,80.0,0.0,0.0,0.0,40.0,0.0,1.2,1.2,1.0,1.7,0.0,0.0,0.0,0.0,0.0,2608.695652173913,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,12.0,5.236800000000001,9.961199999999998,0.0,0.0,0.0,12.0,5.236800000000001,9.961199999999998,0.2374235294117647,0.680183769820972,3.72,0.06,0.0474,0.1074,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1772911,0.0735,0.4409999999999999,1.7114087643999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
2,(all regions confounded),(all provinces confounded),HUERTO FRUTAL,transitory,2024-03-01,2024-10-01,7.0,0.5,1272.727272727272,,sin riego,,,,,0.0,0.0,0.0,0.0,0.0,0.0,136.077711,,,,0.0,12.72727272727272,136.077711,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,0.0,0.0,0.0,2.3541444003000005,0.8350867058482779,2.9128123797049263,2.3541444003000005,0.8350867058482779,2.9128123797049263,0.1741152894278354,0.1260625529330425,0.7297847640930002,0.0117707220015,0.012053219329536,0.023823941331036,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1757307008676172,0.0735,0.4409999999999999,1.709848365267617,3.926794506327e-05,0.0106603278797399,0.0478408408562699,0.0004111016511478,0.0008791164441443,0.0012803415750278,2.04933032766e-05,True,0.0,0.0,0.0,
296,(all regions confounded),(all provinces confounded),HUERTO HORTICOLA,transitory,2024-01-01,2024-03-01,2.0,0.02,1363.636363636364,0.0,sin riego,ATADO,HOJA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,366.6666666666667,0.0,0.0,0.0,0.0,0.0,2.0,11.666666666666666,,0.0,60.606060606060666,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,55.0,24.002,45.6555,19.617870002500005,6.959055882068983,24.273436497541056,74.61787000250001,30.961055882068987,69.92893649754106,2.5391519217025507,4.16803021945481,23.131539700775004,0.3730893500125,0.3176934944128,0.6907828444253001,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1915900488968104,0.0735,0.4409999999999999,1.72570771329681,0.0003272328755272,0.0888360656645,0.39867367380225,0.003425847092899,0.00732597036787,0.0106695131252324,0.000170777527305,True,0.0,0.0,0.0,
160,(all regions confounded),(all provinces confounded),LECHUGA,transitory,2024-01-01,2024-10-01,9.0,0.15,6230.687916734423,10434.782608695654,surcos,CARGA,REPOLLO,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,161.99727499999997,226.796185,0.0,0.0,90.718474,4535.9237,3.7037037037037033,2.272727272727273,3.489172076923077,6.451612903225807,0.0,2267.96185,2267.96185,0.0,0.0,10434.782608695654,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,101.41029415,10.6043416215,20.171090696624997,72.57477920000001,28.559710049531123,84.48110628058006,173.98507335,39.164051671031125,104.65219697720504,7.37414854804003,9.63445782550464,53.9353727385,0.86992536675,0.7721535313965,1.6420788981465,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1918177472530269,0.0735,0.4409999999999999,1.7259354116530266,0.0021513205720545,0.4853438359000001,1.63388734393885,0.044726657080798,0.05567483467854,0.0910585548794075,0.0004967063247685,True,0.0,0.0,0.0,
