count,Region,Province,Crop,Category,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note,Seed_kgha,crop_type_dfe,N_min,P_min,K_min,N_orga,P_orga,K_orga,N_tot,P_tot,K_tot,kgNH3N_ha,kgNOxN_ha,kgNO3N_ha,kgN2ON_ha_direct,kgN2ON_ha_indirect,kgN2ON_ha,kgCO2urea_ha,kgCO2limestone_ha,kgCO2_fert_ha,soil_erosion_tha,kgP_ha_erosion,kgP_ha_runoff,kgP_ha_leaching,kgP_ha_drainage,kgP_total,Cd_kg_ha,Cu_kg_ha,Zn_kg_ha,Pb_kg_ha,Ni_kg_ha,Cr_kg_ha,Hg_kg_ha,trace_metals_from_organic,SOC_mean_rate_kgChayr,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_source
14,(all regions confounded),(all provinces confounded),CIRUELO,permanent,1.16,5454.5454545454495,,sin riego,CAJA,FRUTA FRESCA,,,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.5,1.5,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,51.00000000000001,0.0,0.0,0.0,0.0,0.0,51.00000000000001,0.0,0.0,1.0090500000000002,2.8907810217391305,15.810000000000002,0.25500000000000006,0.20145000000000002,0.4564500000000001,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
78,(all regions confounded),(all provinces confounded),CLAUDIA,permanent,0.155,3218.1818181818167,15652.17391304348,surcos,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,226.796185,82.399455,16.666666666666668,90.0,0.0,415.7930058333333,6.0,7.692307692307692,5.833333333333334,0.0,907.18474,58876.289626,15.0,0.0,5625.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,62.03524245,18.1190782701,73.064926975275,440.6396267521,192.84138709723075,476.1668513947797,502.6748692021,210.96046536733076,549.2317783700547,33.817610711678995,27.11218059966348,155.829209452651,2.5133743460105,2.501114096648252,5.014488442658752,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18537780164564288,0.07350180424125,0.4410108254475,1.719508095734393,0.0195675687267909,4.03161065159738,11.032113621940763,0.4930143572142595,0.535542551524692,0.9094237868537666,0.00208236949757933,True,0.0,0.0,0.0,
69,(all regions confounded),(all provinces confounded),COCO (COCOTERO),permanent,1.965,3721.2934716290415,15652.17391304348,sin riego,LIBRA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,120.48192771084337,66.77933521947615,141.7233560090703,130.0,90.54054054054056,0.0,1.417233560090703,1.5,1.75,1.0,0.0671988696296296,4800.219885,2.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,40.7772631312484,35.71837964101304,79.74960722891566,35.289097424972304,15.496240589411173,38.03289500120611,76.0663605562207,51.21462023042421,117.78250223012176,3.416813306500593,4.20103903661425,23.580571772428417,0.3803318027811035,0.34175036818428933,0.7220821709653928,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1906289762254105,0.07350024056549999,0.44100144339299996,1.7247483245839104,0.0015850822578389048,0.3259345469792735,0.8872087649543654,0.04008553754633053,0.043431405705728676,0.07380841588161187,0.00016422258124130812,True,0.0,0.0,0.0,
22,(all regions confounded),(all provinces confounded),DURAZNO (MELOCOTON),permanent,0.25,7272.727272727279,13451.08695652174,surcos,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,600.0,181.436948,0.0,0.0,132.8377655,1270.058636,6.0,8.0,6.0,3.3125,1837.0490985,58876.289626,0.0,0.0,11250.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,151.68856232000002,39.276,74.70899999999999,448.631203453125,195.68478100887904,486.0878316087715,600.319765773125,234.96078100887905,560.7968316087715,36.18249442859319,32.621850908183795,186.09912738966875,3.001598828865625,2.896161582844,5.8977604117096245,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19711548085641636,0.0735,0.44099999999999995,1.7312331452564163,0.019694234205757073,4.065535938519825,11.181214828199685,0.49439195452234813,0.5384111993755187,0.9136017872351119,0.0021521932837743796,True,0.0,0.0,0.0,
4,(all regions confounded),(all provinces confounded),ESPARRAGO,permanent,2.7,4000.0,11250.0,goteo,CAJA,TALLO FRESCO,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,500.0,487.037037037037,0.0,300.0,1100.0,300.0,3.333333333333333,1.1111111111111112,2.222222222222222,5.505050505050505,600.0,0.0,0.0,0.0,11250.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,240.59259259259258,32.730000000000004,211.67549999999997,5.190000000000001,1.841051042918288,6.421652065498647,245.78259259259258,34.57105104291829,218.09715206549862,5.1440537128540305,13.915185074350097,76.1926037037037,1.228912962962963,0.9769135407407405,2.2058265037037037,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19093029466255348,0.0735,0.44099999999999995,1.7250479590625534,8.6571e-05,0.023502,0.105471,0.0009063239999999999,0.0019381199999999998,0.0028226699999999993,4.5180000000000004e-05,True,0.0,0.0,0.0,
59,(all regions confounded),(all provinces confounded),FRUTILLAS O FRESAS,permanent,0.2,14727.27272727272,11250.0,goteo,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,170.0,175.718474,59.375,32.0,109.48781344827589,0.0,3.333333333333333,5.555555555555555,7.692307692307692,1.44,1360.7771099999998,2721.55422,555.7894736842105,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,85.24428116,22.788262500000002,37.10547,33.69161920271053,13.324212289950967,37.27800397508655,118.93590036271053,36.112474789950966,74.38347397508655,4.178454968029532,6.635974016301119,36.87012911244026,0.5946795018135527,0.5092160008998778,1.1038955027134305,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1891804682344678,0.07356685188631579,0.4414011113178947,1.7237660958386782,0.0013723473547584551,0.33044360950972107,1.2730187283977492,0.025780907045370973,0.034011423849559894,0.055514267157768145,0.0002027825416359947,True,0.0,0.0,0.0,
66,(all regions confounded),(all provinces confounded),GRANADILLA,permanent,0.45,5102.272727272733,11250.0,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,300.0,137.14285714285714,0.0,137.14285714285714,274.2857142857143,30.239491333333337,6.125,2.8888888888888893,9.666666666666666,4.345637583892618,453.59237,718.1879191666667,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,91.62857142857143,19.638,105.65987142857142,9.202255206375002,3.710064238267713,10.544274236378719,100.83082663494643,23.348064238267714,116.20414566495015,2.4935078565402087,5.686462346751316,31.257556256833393,0.5041541331747321,0.40904840379949714,0.9132025369742293,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18480945977936206,0.0735,0.44099999999999995,1.7189271241793618,0.00030244858843045,0.066481899689975,0.21218690084672204,0.006682038543621467,0.007960485614517333,0.013172827991295731,5.872112323609583e-05,True,0.0,0.0,0.0,
7,(all regions confounded),(all provinces confounded),GUABA,permanent,0.1,818.1818181818179,15652.17391304348,sin riego,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,60.0,0.0,0.0,0.0,60.0,0.0,2.5,,,0.0,0.0,120.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,9.0,3.9276000000000004,7.470899999999999,0.882,0.3873503856,0.9506570832000003,9.882,4.3149503856,8.4215570832,0.24330140470588238,0.5573682231191815,3.06342,0.04941,0.04006584,0.08947584,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17671832499999998,0.0735,0.44099999999999995,1.7108359893999996,3.96e-05,0.0081396,0.02213106,0.0010019999999999999,0.0010852799999999999,0.0018444630000000002,4.1046e-06,True,0.0,0.0,0.0,
12,(all regions confounded),(all provinces confounded),GUANABANA,permanent,2.0,4090.9090909091,11250.0,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,162.5,0.0,0.0,0.0,112.0,0.0,1.0,7.0,1.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,24.375,10.63725,20.2336875,43.25000000000001,15.342092024319067,53.51376721248873,67.625,25.979342024319067,73.74745471248873,3.681087426470588,3.697626248817135,20.96375,0.338125,0.31772125,0.65584625,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19307812739627916,0.0735,0.44099999999999995,1.7271957917962788,0.0007214249999999999,0.19585,0.878925,0.0075527,0.016151,0.023522249999999995,0.00037650000000000004,True,0.0,0.0,0.0,
9,(all regions confounded),(all provinces confounded),GUAYABA,permanent,0.425,12370.129870129873,,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,150.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,2.0,25.0,3.0,6479.8910000000005,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,22.5,9.819,18.677249999999997,56.05105715000001,19.88301680591138,69.35267570726016,78.55105715000002,29.702016805911384,88.02992570726016,4.590771246881236,4.276833923962957,24.350827716500007,0.3927552857500001,0.37585641260800007,0.7686116983580003,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19669345220517243,0.0735,0.44099999999999995,1.7308111166051723,0.000934951072935,0.25381733047000005,1.139067639435,0.00978813455114,0.0209313439082,0.03048432321495,0.0004879357923,True,0.0,0.0,0.0,
875,(all regions confounded),(all provinces confounded),HUERTO FRUTAL,permanent,0.2,7272.727272727269,0.0,sin riego,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,226.796185,356.394005,0.0,56.89769853846154,90.718474,0.0,4.78021978021978,1.923076923076923,2.5,0.0,1814.36948,12267.96185,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,155.19338945,14.846078270100001,56.577994709341155,105.8638155995,45.16724264835176,116.60728944078183,261.0572050495,60.01332091845176,173.18528415012298,10.900359202787225,14.465591520701219,80.927733565345,1.3052860252475,1.1550366241969399,2.46032264944444,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18636649836061703,0.0735,0.44099999999999995,1.7204841627606169,0.0043102137109218,0.9032047048171001,2.5814639372089747,0.10517815912181917,0.116812223265696,0.19710062481465723,0.00055624765692325,True,0.0,0.0,0.0,
5,(all regions confounded),(all provinces confounded),LIMA,permanent,0.5,8000.0,,aspersi?n,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,0.0,0.0,0.0,0.0,0.0,42456.245832,6.0,,,6.0,55.55555555555556,58876.289626,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,0.0,0.0,0.0,433.22128430665555,190.21841343356226,467.0209454592354,433.22128430665555,190.21841343356226,467.0209454592354,32.041555859419425,23.198653862383658,134.29859813506323,2.1661064215332777,2.2180929756500767,4.384199397183354,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1751491592280142,0.0735,0.44099999999999995,1.7092668236280137,0.019437191409913332,3.9957548364426914,10.868054985753195,0.4917009372659888,0.5326566189330996,0.9052208399370069,0.002018046819990663,True,0.0,0.0,0.0,
128,(all regions confounded),(all provinces confounded),MANDARINA,permanent,0.24,12424.242424242411,18260.869565217392,surcos,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,377.38885184,165.37221822916666,0.0,370.1923076923077,107.6923076923077,0.0,8.333333333333334,6.777777777777778,4.166666666666667,1.02,1511.9745666666668,3239.9455000000003,34.285714285714285,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,112.83488197391667,24.7038742414464,231.36855365608832,37.010465140952384,15.120098506183957,41.92075191657352,149.84534711486904,39.82397274763036,273.2893055726619,4.969808870132467,8.37758547241303,46.452057605609404,0.7492267355743453,0.635191365318647,1.3844181008929923,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18990176074517304,0.07350412398,0.44102474388,1.7240482930051728,0.0013044801224943571,0.28469811846990484,0.8961224465831785,0.029399157272646952,0.0344946187758181,0.057361814913685354,0.0002251197349832143,True,450.0,150.0,800.0,citrus_conventional
58,(all regions confounded),(all provinces confounded),MANZANA,permanent,0.25,3340.90909090909,15652.17391304348,aspersi?n,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,600.0,118.75,55.6875,90.718474,0.0,292.9450722916667,6.0,8.0,15.384615384615383,2.25,503.9915222222222,58876.289626,20.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,130.375,50.21191125,119.89224316043999,437.1692554183222,191.60749460708516,471.8619500452168,567.5442554183222,241.81940585708514,591.7541932056567,34.91306016809842,30.79997781229555,175.93871917967988,2.837721277091611,2.7532878377418095,5.591009114833421,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19834090805172172,0.073502405655,0.44101443393000006,1.7324754120367216,0.01951189399336383,4.016650073257025,10.966023302153696,0.49241431773107747,0.5342851567926262,0.9075924845203919,0.0020520740482806634,True,0.0,0.0,0.0,
243,(all regions confounded),(all provinces confounded),MORA,permanent,0.16,5461.38072453862,15652.17391304348,surcos,CAJA,FRUTA FRESCA,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,2475.7000000000003,272.155422,118.75,13.333333333333334,100.0,216.9197396963124,170.718474,4.166666666666667,2.5,4.583333333333334,2.5,1852.1688441666668,5769.904625,80.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,0.0,fruit,81.1983133,20.43369392412,83.69343237032999,58.70605949579167,24.360386815097783,65.6993323158643,139.90437279579166,44.79408073921778,149.39276468619428,5.948501736758452,7.746143848196268,43.370355566695416,0.6995218639789583,0.6213083621534533,1.3208302261324116,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1889927549408643,0.07350962261999999,0.44105773571999995,1.7231777776808643,0.002211308707930588,0.4772420843397584,1.4662610456897749,0.05112047874461751,0.058885893228927164,0.098447899005118,0.000337867901663875,True,0.0,0.0,0.0,
