Region,Province,Crop,Category,count__minValue,count__maxValue,Area_ha__minValue,Area_ha__maxValue,Yield_kgha__minValue,Yield_kgha__maxValue,Irrig_m3__minValue,Irrig_m3__maxValue,Fuel_ha__minValue,Fuel_ha__maxValue,NPK_kgha__minValue,NPK_kgha__maxValue,AN_kgha__minValue,AN_kgha__maxValue,AP_kgha__minValue,AP_kgha__maxValue,AS_kgha__minValue,AS_kgha__maxValue,Total_fert_min_kgha__minValue,Total_fert_min_kgha__maxValue,Total_fert_org_kgha__minValue,Total_fert_org_kgha__maxValue,Insecticide_kgha__minValue,Insecticide_kgha__maxValue,Herbicide_kgha__minValue,Herbicide_kgha__maxValue,Fungicide_kgha__minValue,Fungicide_kgha__maxValue,Total_pesticides_kgha__minValue,Total_pesticides_kgha__maxValue,Organic_estiercol_kgha__minValue,Organic_estiercol_kgha__maxValue,Organic_fermentado_kgha__minValue,Organic_fermentado_kgha__maxValue,Organic_liquido_kgha__minValue,Organic_liquido_kgha__maxValue,Irrig_lake_m3__minValue,Irrig_lake_m3__maxValue,Irrig_river_m3__minValue,Irrig_river_m3__maxValue,Irrig_well_m3__minValue,Irrig_well_m3__maxValue,Seed_kgha__minValue,Seed_kgha__maxValue,N_min__minValue,N_min__maxValue,P_min__minValue,P_min__maxValue,K_min__minValue,K_min__maxValue,N_orga__minValue,N_orga__maxValue,P_orga__minValue,P_orga__maxValue,K_orga__minValue,K_orga__maxValue,N_tot__minValue,N_tot__maxValue,P_tot__minValue,P_tot__maxValue,K_tot__minValue,K_tot__maxValue,kgNH3N_ha__minValue,kgNH3N_ha__maxValue,kgNOxN_ha__minValue,kgNOxN_ha__maxValue,kgNO3N_ha__minValue,kgNO3N_ha__maxValue,kgN2ON_ha_direct__minValue,kgN2ON_ha_direct__maxValue,kgN2ON_ha_indirect__minValue,kgN2ON_ha_indirect__maxValue,kgN2ON_ha__minValue,kgN2ON_ha__maxValue,kgCO2urea_ha__minValue,kgCO2urea_ha__maxValue,kgCO2limestone_ha__minValue,kgCO2limestone_ha__maxValue,kgCO2_fert_ha__minValue,kgCO2_fert_ha__maxValue,soil_erosion_tha__minValue,soil_erosion_tha__maxValue,kgP_ha_erosion__minValue,kgP_ha_erosion__maxValue,kgP_ha_runoff__minValue,kgP_ha_runoff__maxValue,kgP_ha_leaching__minValue,kgP_ha_leaching__maxValue,kgP_ha_drainage__minValue,kgP_ha_drainage__maxValue,kgP_total__minValue,kgP_total__maxValue,Cd_kg_ha__minValue,Cd_kg_ha__maxValue,Cu_kg_ha__minValue,Cu_kg_ha__maxValue,Zn_kg_ha__minValue,Zn_kg_ha__maxValue,Pb_kg_ha__minValue,Pb_kg_ha__maxValue,Ni_kg_ha__minValue,Ni_kg_ha__maxValue,Cr_kg_ha__minValue,Cr_kg_ha__maxValue,Hg_kg_ha__minValue,Hg_kg_ha__maxValue,trace_metals_from_organic__minValue,trace_metals_from_organic__maxValue,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_mean_rate_kgChayr__minValue__minValue,SOC_mean_rate_kgChayr__minValue__maxValue,SOC_mean_rate_kgChayr__maxValue__minValue,SOC_mean_rate_kgChayr__maxValue__maxValue
(all regions confounded),(all provinces confounded),CEIBO,permanent,1.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175,0.175,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7091176644,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CHIRIMOYA,permanent,3.96,4.04,0.86625,0.88375,4217.280564263327,4302.478151420162,15495.652173913046,15808.695652173914,1225.4714999999999,1250.2285,66.001875,67.33524621212122,21.12446120689655,21.55121799895507,0.0,0.0,0.0,0.0,87.12633620689655,88.88646421107629,0.0,1e-12,11.88,12.12,,,19.007974137931033,19.391973615464995,15.441724137931036,15.753678160919542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,7747.826086956523,7904.347826086957,0.0,1e-12,0.0,0.0,17.08259806034483,17.427701051462904,4.320482737500001,4.407765217045455,8.218223465624998,8.384248182102272,0.0,1e-12,0.0,1e-12,0.0,1e-12,17.08259806034483,17.427701051462904,4.320482737500001,4.407765217045455,8.218223465624998,8.384248182102272,0.33798422691746954,0.3448121910976204,0.9682754955851474,0.9878366167080797,5.295605398706896,5.4025873259535,0.08541299030172414,0.08713850525731454,0.06747626233836206,0.06883941915327847,0.1528892526400862,0.15597792441059302,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17514021119765624,0.17867839728245735,0.072765,0.074235,0.4365899999999999,0.44541,1.693916698953656,1.728137238326457,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CIRUELO,permanent,13.86,14.14,1.1483999999999999,1.1716,5399.999999999995,5509.090909090904,,,0.0,1e-12,0.0,0.0,148.5,151.5,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,0.495,0.505,1.485,1.515,0.32999999999999996,0.33666666666666667,0.12375,0.12625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,50.49000000000001,51.510000000000005,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,50.49000000000001,51.510000000000005,0.0,1e-12,0.0,1e-12,0.9989595000000002,1.0191405000000002,2.8618732115217393,2.9196888319565217,15.651900000000003,15.968100000000002,0.25245000000000006,0.25755000000000006,0.19943550000000002,0.20346450000000002,0.45188550000000005,0.4610145000000001,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17325,0.17675,0.072765,0.074235,0.4365899999999999,0.44541,1.6920264877559998,1.726208841044,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CLAUDIA,permanent,77.22,78.78,0.15345,0.15655,3185.9999999999986,3250.3636363636347,15495.652173913046,15808.695652173914,2450.943,2500.4570000000003,224.52822315,229.06414685000001,81.57546045000001,83.22344955,16.5,16.833333333333336,89.1,90.9,0.0,1e-12,411.635075775,419.95093589166663,5.94,6.06,7.615384615384615,7.769230769230768,5.775,5.8916666666666675,0.0,1e-12,898.1128926,916.2565874000001,58287.52672974,59465.05252226,14.85,15.15,0.0,1e-12,5568.75,5681.25,0.0,1e-12,0.0,0.0,61.4148900255,62.6555948745,17.937887487399,18.300269052801003,72.33427770552225,73.79557624502775,436.233230484579,445.04602301962103,190.91297322625843,194.76980096820307,471.4051828808319,480.92851990872754,497.648120510079,507.701617894121,208.85086071365745,213.07007002100406,543.7394605863542,554.7240961537552,33.47943460456221,34.15578681879578,26.841058793666843,27.383302405660114,154.2709173581245,157.38750154717752,2.488240602550395,2.538508089470605,2.4761029556817693,2.5261252376147345,4.964343558232165,5.06463332708534,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18352402362918646,0.1872315796620993,0.0727667861988375,0.07423682228366249,0.43660071719302496,0.445420933701975,1.7023130147770489,1.736703176691737,0.01937189303952299,0.019763244414058807,3.9912945450814066,4.071926758113354,10.921792485721355,11.14243475816017,0.4880842136421169,0.4979445007864021,0.5301871260094451,0.5408979770399389,0.9003295489852289,0.9185180247223043,0.0020615458026035367,0.002103193192555123,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),COCO (COCOTERO),permanent,68.31,69.69,1.9453500000000001,1.98465,3684.080536912751,3758.506406345332,15495.652173913046,15808.695652173914,2450.943,2500.4570000000003,119.27710843373494,121.68674698795179,66.11154186728139,67.44712857167092,140.3061224489796,143.140589569161,128.7,131.3,89.63513513513516,91.44594594594597,0.0,1e-12,1.4030612244897958,1.43140589569161,1.485,1.515,1.7325,1.7675,0.99,1.01,0.06652688093333331,0.0678708583259259,4752.21768615,4848.222083850001,1.98,2.02,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,40.369490499935914,41.18503576256088,35.3611958446029,36.07556343742317,78.9521111566265,80.54710330120483,34.93620645072258,35.64198839922203,15.34127818351706,15.651202995305285,37.65256605119404,38.41322395121817,75.3056969506585,76.8270241617829,50.702474028119966,51.72676643272845,116.60467720782054,118.96032725242299,3.382645173435587,3.4509814395655987,4.159028646248108,4.2430494269803924,23.344766054704134,23.8163774901527,0.3765284847532925,0.38413512080891454,0.33833286450244643,0.34516787186613224,0.714861349255739,0.7293029926750467,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1887226864631564,0.1925352659876646,0.072765238159845,0.07423524297115498,0.43659142895906994,0.44541145782693,1.7075008413380712,1.7419958078297495,0.0015692314352605157,0.0016009330804172938,0.32267520150948076,0.3291938924490662,0.8783366773048218,0.896080852603909,0.03968468217086722,0.04048639292179383,0.04299709164867139,0.043865719762785964,0.07307033172279576,0.07454650004042798,0.00016258035542889503,0.0001658648070537212,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),DURAZNO (MELOCOTON),permanent,21.78,22.22,0.2475,0.2525,7200.000000000006,7345.454545454552,13316.576086956522,13585.597826086958,2450.943,2500.4570000000003,594.0,606.0,179.62257852,183.25131748,0.0,0.0,0.0,0.0,131.509387845,134.166143155,1257.35804964,1282.75922236,5.94,6.06,7.92,8.08,5.94,6.06,3.279375,3.345625,1818.6786075149998,1855.419589485,58287.52672974,59465.05252226,0.0,0.0,0.0,1e-12,11137.5,11362.5,0.0,1e-12,0.0,0.0,150.1716766968,153.20544794320003,38.88324,39.668760000000006,73.96190999999999,75.45608999999999,444.1448914185938,453.11751548765625,193.72793319879025,197.64162881896783,481.2269532926838,490.94870992485926,594.3165681153938,606.3229634308562,232.61117319879025,237.31038881896785,555.1888632926838,566.4047999248593,35.82066948430725,36.54431937287912,32.295632399101954,32.948069417265636,184.23813611577205,187.96011866356545,2.9715828405769686,3.0316148171542814,2.86719996701556,2.92512319867244,5.838782807592528,5.956738015826721,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1951443260478522,0.19908663566498053,0.072765,0.074235,0.4365899999999999,0.44541,1.7139208138038522,1.7485454767089803,0.0194972918636995,0.019891176547814644,4.024880579134627,4.106191297905023,11.069402679917689,11.293026976481682,0.48944803497712464,0.49933587406757163,0.5330270873817635,0.543795311369274,0.9044657693627608,0.922737805107463,0.002130671350936636,0.0021737152166121233,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),ESPARRAGO,permanent,3.96,4.04,2.673,2.7270000000000003,3960.0,4040.0,11137.5,11362.5,2450.943,2500.4570000000003,495.0,505.0,482.16666666666663,491.9074074074074,0.0,0.0,297.0,303.0,1089.0,1111.0,297.0,303.0,3.3,3.3666666666666663,1.1,1.1222222222222222,2.1999999999999997,2.244444444444444,5.45,5.56010101010101,594.0,606.0,0.0,0.0,0.0,0.0,0.0,1e-12,11137.5,11362.5,0.0,1e-12,0.0,0.0,238.18666666666667,242.9985185185185,32.4027,33.057300000000005,209.55874499999996,213.79225499999998,5.138100000000001,5.241900000000001,1.822640532489105,1.859461553347471,6.357435544843661,6.485868586153634,243.32476666666665,248.2404185185185,34.225340532489106,34.91676155334748,215.91618054484363,220.2781235861536,5.09261317572549,5.195494249982571,13.776033223606596,14.054336925093597,75.43067766666665,76.95452974074074,1.2166238333333332,1.2412020925925926,0.9671444053333331,0.986682676148148,2.1837682386666666,2.227884768740741,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18902099171592796,0.19283959760917901,0.072765,0.074235,0.4365899999999999,0.44541,1.7077974794719277,1.742298438653179,8.570529e-05,8.743670999999999e-05,0.02326698,0.023737019999999998,0.10441629,0.10652571,0.0008972607599999999,0.0009153872399999999,0.0019187387999999997,0.0019575011999999996,0.0027944432999999994,0.0028508966999999993,4.47282e-05,4.5631800000000006e-05,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),FRUTILLAS O FRESAS,permanent,58.41,59.59,0.198,0.202,14579.999999999993,14874.545454545449,11137.5,11362.5,2450.943,2500.4570000000003,168.3,171.7,173.96128925999997,177.47565874,58.78125,59.96875,31.68,32.32,108.39293531379313,110.58269158275864,0.0,1e-12,3.3,3.3666666666666663,5.5,5.611111111111111,7.615384615384615,7.769230769230768,1.4256,1.4544,1347.1693388999997,1374.3848810999998,2694.3386778,2748.7697622,550.2315789473685,561.3473684210526,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,84.3918383484,86.0967239716,22.560379875000002,23.016145125,36.734415299999995,37.4765247,33.35470301068342,34.02853539473763,13.190970167051457,13.457454412850478,36.905223935335684,37.65078401483741,117.74654135908342,120.12525936633763,35.751350042051456,36.473599537850475,73.63963923533568,75.12730871483741,4.136670418349237,4.220239517709828,6.5696142761381076,6.70233375646413,36.50142782131586,37.23883040356466,0.5887327067954171,0.6006262968316882,0.504123840890879,0.5143081609088767,1.0928565476862961,1.1149344577405649,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18728866355212312,0.19107227291681247,0.07283118336745263,0.07430252040517894,0.43698710020471576,0.4458151224310737,1.7065284348802914,1.741003756797065,0.0013586238812108705,0.0013860708283060397,0.32713917341462384,0.3337480456048183,1.2602885411137716,1.2857489156817268,0.025523097974917263,0.026038716115824683,0.03367130961106429,0.034351538088055494,0.05495912448619046,0.05606940982934583,0.00020075471621963474,0.00020481036705235464,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),GRANADILLA,permanent,65.34,66.66,0.4455,0.4545,5051.250000000006,5153.29545454546,11137.5,11362.5,0.0,1e-12,297.0,303.0,135.77142857142857,138.5142857142857,0.0,0.0,135.77142857142857,138.5142857142857,271.54285714285714,277.0285714285714,29.937096420000003,30.54188624666667,6.06375,6.18625,2.8600000000000003,2.9177777777777782,9.57,9.763333333333332,4.302181208053692,4.389093959731544,449.0564463,458.12829370000003,711.006039975,725.3697983583334,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,90.71228571428571,92.54485714285715,19.44162,19.834380000000003,104.60327271428571,106.71647014285713,9.110232654311252,9.294277758438751,3.672963595885036,3.74716488065039,10.438831494014932,10.649716978742505,99.82251836859697,101.83913490129589,23.114583595885037,23.58154488065039,115.04210420830064,117.36618712159965,2.468572777974807,2.5184429351056106,5.629597723283803,5.743326970218829,30.94498069426506,31.570131819401727,0.4991125918429848,0.5091956745064794,0.4049579197615022,0.4131388878374921,0.9040705116044869,0.9223345623439716,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18296136518156844,0.18665755437715567,0.072765,0.074235,0.4365899999999999,0.44541,1.7017378529375682,1.7361163954211554,0.0002994241025461455,0.0003054730743147545,0.06581708069307525,0.06714671868687476,0.2100650318382548,0.21430876985518926,0.006615218158185252,0.006748858929057681,0.00788088075837216,0.008040090470662505,0.013041099711382774,0.013304556271208688,5.813391200373487e-05,5.930833446845679e-05,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),GUABA,permanent,6.93,7.07,0.099,0.101,809.9999999999998,826.363636363636,15495.652173913046,15808.695652173914,0.0,1e-12,59.4,60.6,0.0,0.0,0.0,0.0,0.0,0.0,59.4,60.6,0.0,1e-12,2.475,2.525,,,,,0.0,1e-12,0.0,0.0,118.8,121.2,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,8.91,9.09,3.8883240000000003,3.9668760000000005,7.396190999999999,7.545609,0.87318,0.8908200000000001,0.383476881744,0.391223889456,0.9411505123680003,0.9601636540320003,9.78318,9.98082,4.271800881744,4.358099889456001,8.337341512367999,8.505772654032,0.24086839065882357,0.2457344187529412,0.5517945408879897,0.5629419053503734,3.0327857999999996,3.0940542,0.048915900000000005,0.0499041,0.0396651816,0.040466498399999995,0.0885810816,0.0903705984,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17495114174999998,0.17848550824999998,0.072765,0.074235,0.4365899999999999,0.44541,1.6937276295059995,1.7279443492939996,3.9204e-05,3.9996e-05,0.008058204000000001,0.008220996,0.0219097494,0.0223523706,0.00099198,0.0010120199999999998,0.0010744271999999998,0.0010961328,0.0018260183700000003,0.00186290763,4.0635539999999995e-06,4.145646e-06,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),GUANABANA,permanent,11.88,12.12,1.98,2.02,4050.000000000009,4131.818181818191,11137.5,11362.5,0.0,1e-12,160.875,164.125,0.0,0.0,0.0,0.0,0.0,0.0,110.88,113.12,0.0,1e-12,0.99,1.01,6.93,7.07,0.99,1.01,0.0,1e-12,4950.0,5050.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,24.13125,24.61875,10.530877499999999,10.7436225,20.031350624999998,20.436024375,42.81750000000001,43.682500000000005,15.188671104075876,15.495512944562257,52.97862954036384,54.04890488461362,66.94875,68.30125,25.719548604075875,26.239135444562258,73.00998016536384,74.48492925961362,3.644276552205882,3.717898300735294,3.6606499863289637,3.7346025113053063,20.7541125,21.1733875,0.33474375,0.34150625,0.3145440375,0.32089846250000004,0.6492877874999999,0.6624047125,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19114734612231638,0.19500890867024195,0.072765,0.074235,0.4365899999999999,0.44541,1.709923833878316,1.7444677497142416,0.0007142107499999999,0.00072863925,0.1938915,0.1978085,0.87013575,0.8877142499999999,0.007477173,0.007628227,0.01598949,0.01631251,0.023287027499999995,0.023757472499999994,0.00037273500000000007,0.000380265,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),GUAYABA,permanent,8.91,9.09,0.42075,0.42924999999999996,12246.428571428574,12493.831168831171,,,0.0,1e-12,148.5,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,4.242857142857143,4.328571428571428,1.98,2.02,24.75,25.25,2.97,3.03,6415.09209,6544.689910000001,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,22.275,22.725,9.72081,9.917190000000002,18.490477499999997,18.864022499999997,55.49054657850001,56.611567721500016,19.684186637852267,20.081846973970496,68.65914895018756,70.04620246433277,77.76554657850002,79.33656772150002,29.40499663785227,29.999036973970497,87.14962645018755,88.91022496433277,4.544863534412423,4.636678959350048,4.234065584723327,4.319602263202587,24.107319439335008,24.594335993665005,0.3888277328925001,0.39668283860750014,0.37209784848192007,0.37961497673408007,0.7609255813744202,0.7762978153415803,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19472651768312071,0.19866038672722414,0.072765,0.074235,0.4365899999999999,0.44541,1.7135030054391205,1.748119227771224,0.00092560156220565,0.00094430058366435,0.2512791571653,0.25635550377470007,1.1276769630406498,1.15045831582935,0.0096902532056286,0.0098860158966514,0.020722030469118,0.021140657347282,0.0301794799828005,0.0307891664470995,0.000483056434377,0.000492815150223,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),HUERTO FRUTAL,permanent,866.25,883.75,0.198,0.202,7199.999999999996,7345.454545454542,0.0,1e-12,0.0,1e-12,224.52822315,229.06414685000001,352.83006495,359.95794505,0.0,0.0,56.328721553076925,57.466675523846156,89.81128926,91.62565874,0.0,1e-12,4.7324175824175825,4.828021978021978,1.9038461538461537,1.942307692307692,2.475,2.525,0.0,1e-12,1796.2257852,1832.5131748000001,12145.2822315,12390.6414685,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,153.64145555550002,156.7453233445,14.697617487399002,14.994539052801,56.012214762247744,57.143774656434566,104.805177443505,106.922453755495,44.71557022186824,45.61891507483528,115.44121654637401,117.77336233518965,258.446632999005,263.667777099995,59.41318770926724,60.61345412763628,171.45343130862176,174.9171369916242,10.791355610759354,11.009362794815097,14.320935605494206,14.610247435908231,80.11845622969155,81.73701090099844,1.292233164995025,1.3183388854999751,1.1434862579549705,1.1665869904389092,2.4357194229499957,2.4849258759388846,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18450283337701084,0.1882301633442232,0.072765,0.074235,0.4365899999999999,0.44541,1.7032793211330106,1.7376890043882232,0.004267111573812582,0.004353315848031018,0.8941726577689292,0.9122367518652711,2.5556492978368848,2.6072785765810647,0.10412637753060099,0.10622994071303736,0.11564410103303904,0.11798034549835296,0.19512961856651065,0.19907163106280382,0.0005506851803540175,0.0005618101334924825,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),LIMA,permanent,4.95,5.05,0.495,0.505,7920.0,8080.0,,,2450.943,2500.4570000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,42031.68337368,42880.80829032,5.94,6.06,,,,,5.94,6.06,55.0,56.111111111111114,58287.52672974,59465.05252226,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,428.889071463589,437.5534971497221,188.31622929922665,192.12059756789787,462.35073600464307,471.69115491382775,428.889071463589,437.5534971497221,188.31622929922665,192.12059756789787,462.35073600464307,471.69115491382775,31.72114030082523,32.36197141801362,22.966667323759822,23.430640401007494,132.9556121537126,135.64158411641387,2.1444453573179447,2.1877674857486107,2.195912045893576,2.2402739054065774,4.340357403211521,4.428041391155188,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17339766763573405,0.17690065082029433,0.072765,0.074235,0.4365899999999999,0.44541,1.6921741553917335,1.726359491864294,0.0192428194958142,0.019631563324012464,3.9557972880782644,4.035712384807118,10.759374435895664,10.976735535610727,0.4867839278933289,0.49661794663864867,0.5273300527437685,0.5379831851224306,0.8961686315376368,0.9142730483363769,0.0019978663517907563,0.0020382272881905696,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),MANDARINA,permanent,126.72,129.28,0.23759999999999998,0.2424,12299.999999999987,12548.484848484835,18078.26086956522,18443.478260869564,2450.943,2500.4570000000003,373.6149633216,381.16274035839996,163.718496046875,167.02594041145832,0.0,0.0,366.4903846153846,373.8942307692308,106.61538461538461,108.76923076923077,0.0,1e-12,8.25,8.416666666666668,6.71,6.845555555555555,4.125,4.208333333333334,1.0098,1.0302,1496.8548210000001,1527.0943123333334,3207.546045,3272.3449550000005,33.94285714285714,34.628571428571426,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,111.70653315417749,113.96323079365584,24.456835499031936,24.950912983860864,229.05486811952744,233.6822391926492,36.64036048954286,37.38056979236191,14.968897521122118,15.271299491245797,41.501544397407784,42.33995943573926,148.34689364372036,151.34380058601772,39.425733020154055,40.22221247510666,270.55641251693527,276.0221986283885,4.920110781431142,5.019506958833792,8.293809617688899,8.46136132713716,45.98753702955331,46.9165781816655,0.7417344682186018,0.7567190029300888,0.6288394516654605,0.6415432789718334,1.3705739198840625,1.3982622819019221,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1880027431377213,0.19180077835262477,0.0727690827402,0.07423916521980001,0.43661449644120004,0.4454349913188,1.7068078100751212,1.7412887759352245,0.0012914353212694135,0.0013175249237193007,0.2818511372852058,0.2875450996546039,0.8871612221173467,0.9050836710490103,0.02910516569992048,0.029693148845373423,0.03414967258805992,0.034839564963576285,0.0567881967645485,0.05793543306282221,0.00022286853763338216,0.00022737093233304642,0.99,1.01,150.0,800.0,148.5,151.5,792.0,808.0
(all regions confounded),(all provinces confounded),MANZANA,permanent,57.42,58.58,0.2475,0.2525,3307.499999999999,3374.318181818181,15495.652173913046,15808.695652173914,2450.943,2500.4570000000003,594.0,606.0,117.5625,119.9375,55.130625,56.244375,89.81128926,91.62565874,0.0,1e-12,290.01562156875,295.87452301458336,5.94,6.06,7.92,8.08,15.23076923076923,15.538461538461537,2.2275,2.2725,498.95160699999997,509.03143744444446,58287.52672974,59465.05252226,19.8,20.2,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,129.07125,131.67875,49.7097921375,50.7140303625,118.69332072883559,121.09116559204439,432.797562864139,441.5409479725054,189.6914196610143,193.52356955315602,467.14333054476464,476.580569545669,561.868812864139,573.2196979725054,239.40121179851428,244.237599915656,585.8366512736002,597.6717351377133,34.563929566417436,35.2621907697794,30.491978034172593,31.107977590418503,174.17933198788307,177.69810637147668,2.809344064320695,2.8660984898625275,2.7257549593643913,2.7808207161192278,5.5350990236850866,5.646919205981755,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1963574989712045,0.20032431713223894,0.07276738159845,0.07423742971155001,0.4366042895907001,0.44542457826930004,1.7151506579163545,1.7498001661570888,0.019316775053430192,0.01970701293329747,3.9764835725244545,4.056816573989595,10.85636306913216,11.075683535175232,0.4874901745537667,0.49733846090838824,0.5289423052247,0.5396280083605525,0.898516559675188,0.9166684093655958,0.002031553307797857,0.00207259478876347,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
